LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
40000.0,1,2,3,41,0,0,0,0,0,0,39295.0,38490.0,38224.0,37764.0,38029.0,32179.0,1786.0,1890.0,2000.0,1104.0,948.0,337.0,0
70000.0,2,2,2,23,0,0,0,0,0,0,54428.0,25085.0,25282.0,21858.0,19171.0,8443.0,2002.0,1819.0,509.0,539.0,2000.0,1000.0,0
100000.0,1,1,1,46,2,0,0,0,0,0,98482.0,89958.0,78533.0,75568.0,63637.0,50711.0,3517.0,2700.0,19782.0,2063.0,3000.0,1400.0,1
10000.0,2,3,2,22,1,2,0,0,2,0,8846.0,8560.0,9706.0,10406.0,10109.0,10057.0,0.0,1300.0,1000.0,0.0,1000.0,1000.0,0
60000.0,1,3,2,29,0,0,0,0,0,0,4262.0,11674.0,6281.0,7920.0,8472.0,8735.0,7662.0,1269.0,1908.0,1000.0,727.0,0.0,0
100000.0,1,1,2,27,-1,-1,-1,-1,-1,-2,2927.0,831.0,1226.0,330.0,0.0,0.0,831.0,1226.0,330.0,0.0,0.0,0.0,1
50000.0,2,2,2,29,0,0,0,0,0,0,9730.0,9067.0,9816.0,9889.0,8765.0,9136.0,1500.0,1091.0,1000.0,1000.0,1000.0,2000.0,0
10000.0,1,2,1,30,-1,-1,-1,-1,-2,-2,390.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,1
50000.0,2,1,1,54,2,2,2,0,0,0,47927.0,50421.0,17637.0,17680.0,18091.0,18750.0,4090.0,0.0,633.0,696.0,1000.0,1000.0,1
10000.0,2,3,2,36,0,0,0,0,0,0,4945.0,6157.0,7172.0,8048.0,8318.0,8679.0,1300.0,1124.0,1000.0,400.0,500.0,200.0,0
80000.0,1,2,2,36,0,0,0,0,0,0,75345.0,77112.0,78707.0,38084.0,38910.0,39691.0,4419.0,4000.0,2000.0,2000.0,2000.0,3232.0,0
50000.0,1,2,2,47,0,0,0,0,0,0,37486.0,35996.0,36679.0,16707.0,17057.0,17423.0,1800.0,2021.0,650.0,619.0,650.0,1000.0,0
470000.0,1,1,2,27,-1,-1,-1,-1,0,0,4007.0,3201.0,14509.0,21168.0,14501.0,8726.0,3201.0,14509.0,21168.0,0.0,1528.0,6970.0,0
530000.0,2,2,2,39,0,0,0,0,0,0,398763.0,396324.0,355438.0,317549.0,290182.0,292602.0,17016.0,14102.0,11100.0,11005.0,11102.0,9060.0,0
200000.0,2,1,1,34,-2,-2,-2,-2,-1,0,12322.0,25851.0,35691.0,-24303.0,38674.0,30784.0,13871.0,74000.0,882.0,124264.0,14692.0,8640.0,1
20000.0,1,1,2,23,0,0,0,0,0,-1,18055.0,2059.0,2576.0,1834.0,1092.0,942.0,1100.0,1500.0,200.0,200.0,942.0,19840.0,0
80000.0,2,3,2,24,0,0,0,0,0,0,80235.0,81960.0,79121.0,59165.0,60084.0,59920.0,3626.0,3862.0,2056.0,2200.0,2130.0,2213.0,0
150000.0,2,2,2,38,-1,-1,-1,0,0,0,5219.0,0.0,5200.0,1561.0,1633.0,230.0,0.0,5200.0,0.0,72.0,460.0,4487.0,0
30000.0,2,2,1,41,2,2,0,0,0,-1,25594.0,21485.0,22320.0,23933.0,22742.0,2500.0,0.0,1300.0,5000.0,945.0,1850.0,1060.0,1
170000.0,2,4,1,37,-2,-2,-1,-1,-1,-1,743.0,0.0,16474.0,4650.0,2359.0,0.0,0.0,16474.0,4650.0,2359.0,0.0,1977.0,0
230000.0,2,3,1,30,0,0,0,0,0,0,190919.0,191785.0,164602.0,136569.0,139522.0,132239.0,7214.0,6264.0,10000.0,5028.0,5000.0,5000.0,0
170000.0,2,2,1,37,2,0,0,2,2,2,135419.0,138547.0,148175.0,149758.0,147262.0,156808.0,6800.0,13500.0,5500.0,0.0,12000.0,0.0,1
290000.0,1,3,1,47,-1,-1,-2,-2,-2,-2,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634.0,0
170000.0,2,2,2,27,0,0,0,0,0,0,64195.0,66163.0,67856.0,38803.0,40259.0,41541.0,3000.0,3000.0,2308.0,3000.0,3000.0,1800.0,0
200000.0,2,1,2,26,0,0,0,0,0,0,118267.0,103114.0,85698.0,64423.0,49432.0,34814.0,3263.0,5114.0,1613.0,1402.0,3055.0,7043.0,0
80000.0,1,3,1,55,0,0,0,0,0,0,82567.0,84221.0,80041.0,19000.0,15178.0,14717.0,3121.0,8443.0,1582.0,548.0,531.0,479.0,0
340000.0,2,2,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,2500.0,2500.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,1
110000.0,2,1,2,28,0,0,2,0,0,0,112953.0,225099.0,221798.0,111960.0,111636.0,111733.0,12500.0,0.0,4400.0,4218.0,4323.0,4550.0,0
10000.0,1,2,2,36,0,0,2,0,0,0,6672.0,8405.0,8869.0,8901.0,9838.0,6771.0,2000.0,800.0,240.0,1000.0,771.0,1100.0,0
80000.0,2,2,2,27,0,0,0,0,0,0,64561.0,47041.0,25439.0,26140.0,28833.0,28459.0,2176.0,1299.0,1000.0,3000.0,981.0,2000.0,0
60000.0,2,2,3,28,0,0,0,0,0,0,34580.0,15924.0,18124.0,28644.0,18656.0,15952.0,1300.0,2500.0,1000.0,1688.0,1000.0,1000.0,0
340000.0,2,2,2,27,-1,-1,-1,-1,-1,-1,14745.0,9318.0,4794.0,7819.0,332.0,16516.0,9318.0,5343.0,7819.0,332.0,16516.0,5000.0,0
20000.0,1,1,1,54,0,0,0,0,0,0,10618.0,12135.0,16878.0,19624.0,20036.0,18309.0,2000.0,5000.0,3000.0,689.0,1000.0,2000.0,0
500000.0,1,2,1,49,-2,-1,0,0,0,0,5157.0,77667.0,94159.0,95209.0,97952.0,202991.0,77677.0,20000.0,3500.0,4371.0,107500.0,0.0,0
250000.0,2,1,1,53,0,0,0,0,0,0,252916.0,251830.0,245429.0,186620.0,193003.0,191867.0,9011.0,8146.0,6000.0,13003.0,11867.0,17186.0,0
50000.0,2,2,2,24,1,-2,-1,-1,0,0,0.0,0.0,51400.0,11330.0,12144.0,12938.0,0.0,51400.0,11330.0,1000.0,1000.0,1519.0,0
100000.0,1,1,3,48,-1,-1,-1,0,0,-1,525.0,1022.0,897.0,897.0,319.0,2757.0,1100.0,1000.0,0.0,0.0,2800.0,5400.0,1
280000.0,1,1,2,31,-1,-1,-2,-1,-1,-1,2158.0,-2.0,-2.0,5823.0,2900.0,42128.0,0.0,0.0,5825.0,2915.0,42338.0,2419.0,1
500000.0,1,1,1,41,0,0,0,0,0,0,505128.0,500867.0,489856.0,356583.0,289398.0,274590.0,19295.0,18694.0,12271.0,9699.0,9420.0,8818.0,0
20000.0,1,2,2,24,0,0,0,0,0,0,16793.0,18215.0,18679.0,16264.0,17119.0,10550.0,1700.0,1150.0,467.0,1000.0,1200.0,400.0,0
140000.0,2,2,2,24,1,-2,-1,-1,2,0,0.0,0.0,167.0,80644.0,146651.0,55776.0,0.0,167.0,80677.0,0.0,2500.0,28.0,0
250000.0,2,2,2,30,0,0,0,0,0,-1,43694.0,33357.0,44167.0,19806.0,22231.0,6852.0,15284.0,20087.0,5093.0,10000.0,6876.0,0.0,0
50000.0,1,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,2,2,1,33,2,0,0,0,0,0,49307.0,48214.0,27572.0,26810.0,20541.0,19234.0,1500.0,1300.0,1505.0,1000.0,1000.0,2000.0,1
230000.0,2,2,1,27,0,0,0,0,0,0,228863.0,227814.0,218694.0,191956.0,191741.0,176784.0,8862.0,8933.0,6956.0,7845.0,6784.0,7471.0,0
500000.0,1,3,2,31,-2,-2,-2,-2,-2,-2,453.0,16577.0,40489.0,39744.0,26765.0,2837.0,16783.0,40496.0,1075.0,2133.0,2851.0,85327.0,0
280000.0,2,1,1,40,0,0,0,0,0,0,212617.0,207478.0,211850.0,209651.0,214520.0,213520.0,7297.0,7584.0,7416.0,8000.0,7639.0,7312.0,0
160000.0,2,2,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,32,1,-2,-1,0,0,0,0.0,0.0,530.0,26530.0,26574.0,26289.0,0.0,530.0,26000.0,951.0,943.0,970.0,0
500000.0,2,1,1,38,0,0,0,0,0,0,105587.0,105478.0,100026.0,86265.0,67539.0,53676.0,3627.0,3059.0,2670.0,2331.0,2406.0,1645.0,0
290000.0,2,2,2,24,0,0,0,0,0,0,230014.0,219207.0,215223.0,216261.0,217537.0,216014.0,8411.0,8600.0,7000.0,7300.0,7000.0,6000.0,0
100000.0,1,3,2,29,0,0,0,0,0,-2,47919.0,30820.0,28503.0,6810.0,-3.0,-3.0,2000.0,1000.0,1039.0,12920.0,0.0,0.0,0
480000.0,1,1,1,61,0,0,0,0,0,0,91524.0,94123.0,95336.0,97645.0,92109.0,79795.0,5000.0,4000.0,7172.0,4000.0,2500.0,3000.0,0
110000.0,2,3,2,33,0,0,0,0,0,0,110704.0,55885.0,56779.0,56580.0,57509.0,58715.0,2056.0,2100.0,2100.0,2076.0,2400.0,2100.0,0
350000.0,2,1,2,24,2,2,0,0,2,0,86342.0,84103.0,86179.0,91608.0,86705.0,90208.0,0.0,3500.0,6800.0,0.0,5100.0,105000.0,1
70000.0,1,2,3,34,-2,-2,-1,0,0,0,58875.0,0.0,72772.0,39980.0,40126.0,39788.0,0.0,72772.0,1400.0,1500.0,1500.0,1600.0,0
290000.0,1,2,1,38,0,0,0,0,0,0,118801.0,99370.0,84836.0,82168.0,80299.0,77324.0,3530.0,3019.0,2818.0,3000.0,3199.0,2350.0,0
210000.0,2,2,2,34,-2,-1,-1,-2,-2,-2,6769.0,12656.0,5570.0,2285.0,0.0,0.0,12660.0,5570.0,2285.0,0.0,0.0,0.0,0
240000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,4890.0,4157.0,14342.0,11411.0,3006.0,13268.0,4164.0,14371.0,11411.0,3006.0,13336.0,0.0,0
260000.0,2,2,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,1,2,2,27,0,0,0,0,0,0,38220.0,33962.0,31297.0,27679.0,7689.0,8802.0,3000.0,1000.0,730.0,2015.0,1000.0,2000.0,0
50000.0,1,2,1,38,0,0,0,0,0,0,50748.0,48626.0,20712.0,17834.0,18248.0,19390.0,1500.0,1200.0,2500.0,618.0,4000.0,3000.0,0
10000.0,1,3,2,28,2,0,0,-1,-1,0,6302.0,6390.0,0.0,1170.0,9956.0,9992.0,1000.0,1600.0,1170.0,9956.0,282.0,91.0,1
50000.0,2,4,1,45,0,0,0,0,0,0,48984.0,49878.0,47024.0,29194.0,27146.0,28506.0,2000.0,1500.0,2000.0,2000.0,2000.0,1500.0,0
200000.0,2,2,1,39,1,-2,-1,-1,-1,-2,0.0,0.0,12888.0,2075.0,0.0,0.0,0.0,12888.0,2075.0,0.0,0.0,5051.0,0
400000.0,2,2,1,39,-2,-2,-2,-2,-1,-1,91170.0,55588.0,14037.0,20356.0,90159.0,79053.0,55974.0,14079.0,20417.0,90180.0,79176.0,34790.0,0
210000.0,2,1,1,37,0,0,-1,-1,-1,-1,24547.0,48302.0,4549.0,3085.0,7300.0,6583.0,4519.0,9098.0,3085.0,7300.0,6583.0,5060.0,1
500000.0,1,1,2,42,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,1,3,1,55,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,2,2,25,0,0,0,0,0,0,151761.0,149060.0,151308.0,152576.0,152368.0,142030.0,5752.0,6308.0,16644.0,12381.0,9320.0,5977.0,0
60000.0,2,1,2,26,1,-1,0,0,0,0,0.0,23040.0,28266.0,43296.0,44307.0,43550.0,23040.0,8000.0,20000.0,1669.0,1549.0,15000.0,0
450000.0,1,4,1,35,0,0,0,0,-1,-1,254679.0,179510.0,212496.0,51953.0,74870.0,-2313.0,10000.0,205004.0,52000.0,74896.0,500.0,110124.0,0
430000.0,2,2,1,42,2,2,2,2,2,2,289358.0,296219.0,300873.0,294527.0,308523.0,318274.0,13000.0,11000.0,0.0,19000.0,15000.0,0.0,1
50000.0,2,2,2,30,-1,-1,-1,0,0,-1,1383.0,1383.0,4149.0,2766.0,1383.0,1383.0,1383.0,4149.0,0.0,0.0,1383.0,5419.0,0
80000.0,2,2,2,23,-2,-2,-2,-2,-2,-2,0.0,2946.0,390.0,390.0,390.0,780.0,4419.0,390.0,390.0,390.0,780.0,0.0,0
200000.0,1,3,1,36,0,0,0,2,2,2,25469.0,26663.0,28509.0,27381.0,29054.0,28052.0,2000.0,3000.0,0.0,2500.0,0.0,1500.0,1
60000.0,2,2,2,25,0,0,0,0,0,0,18280.0,19468.0,20986.0,23783.0,25548.0,21811.0,1482.0,2000.0,3000.0,3000.0,1500.0,2000.0,0
50000.0,1,2,1,48,2,0,0,0,0,0,49913.0,50588.0,50245.0,19424.0,19829.0,20386.0,2077.0,1311.0,689.0,712.0,879.0,799.0,0
150000.0,2,1,1,35,0,0,0,0,0,0,38484.0,43489.0,48194.0,32264.0,25579.0,0.0,8000.0,5175.0,3000.0,10000.0,0.0,0.0,0
200000.0,2,1,2,26,-1,0,-1,0,-1,-1,980.0,2980.0,3438.0,2102.0,38.0,0.0,2000.0,3438.0,50.0,38.0,0.0,0.0,0
80000.0,1,2,1,29,0,0,0,0,0,0,78265.0,79364.0,73622.0,75092.0,75976.0,77511.0,3070.0,2623.0,2644.0,2743.0,2783.0,2909.0,1
30000.0,2,2,3,41,1,-1,0,0,-1,0,8247.0,16463.0,7090.0,10000.0,18438.0,17068.0,16463.0,1314.0,10000.0,18438.0,733.0,11796.0,0
200000.0,2,2,2,33,0,0,0,0,-2,-2,47132.0,27179.0,13457.0,-387.0,-387.0,-387.0,1917.0,1000.0,0.0,0.0,0.0,0.0,0
170000.0,2,1,2,30,0,0,0,0,0,0,30552.0,29342.0,30544.0,30477.0,2609.0,1359.0,2500.0,2500.0,780.0,1100.0,400.0,918.0,0
130000.0,1,2,1,52,0,0,2,2,0,0,82399.0,89003.0,90160.0,87817.0,89746.0,98655.0,7931.0,3500.0,0.0,3499.0,10648.0,0.0,0
180000.0,2,2,2,28,0,0,0,0,0,0,103203.0,108032.0,109741.0,112907.0,115924.0,118832.0,6500.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
160000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,11924.0,0.0,4477.0,2682.0,29011.0,4000.0,0.0,4477.0,2682.0,29011.0,4000.0,5459.0,0
20000.0,2,3,2,29,-1,2,2,-1,-1,-1,957.0,738.0,356.0,356.0,4616.0,728.0,356.0,0.0,356.0,4616.0,728.0,449.0,0
250000.0,1,1,2,42,0,0,0,0,0,0,255473.0,256003.0,254970.0,209124.0,213392.0,205180.0,11300.0,12177.0,7200.0,8000.0,7700.0,8003.0,0
150000.0,1,1,2,28,-1,-1,-1,-2,-2,-2,252.0,6514.0,-31.0,-31.0,-31.0,-31.0,6546.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,1,1,1,35,-1,-1,-1,-1,-1,-1,574.0,396.0,395.0,846.0,1027.0,381.0,396.0,395.0,848.0,1027.0,381.0,5819.0,0
120000.0,1,1,2,27,0,0,0,0,0,0,60109.0,44206.0,38083.0,36728.0,36952.0,35475.0,2415.0,1816.0,1381.0,1264.0,1228.0,1217.0,0
430000.0,2,1,1,42,-2,-2,-2,-2,-2,-2,1580.0,1526.0,806.0,2792.0,3010.0,-200.0,1526.0,806.0,2792.0,3010.0,200.0,0.0,0
200000.0,1,1,1,38,2,0,0,0,0,0,194281.0,188638.0,190824.0,133233.0,115882.0,117534.0,7332.0,5818.0,4451.0,4472.0,3850.0,3602.0,0
20000.0,2,3,2,38,-1,-1,2,0,-1,-1,12193.0,11242.0,8015.0,3668.0,3508.0,5278.0,5015.0,0.0,0.0,3508.0,5278.0,780.0,0
370000.0,2,1,1,42,0,0,0,0,0,0,271452.0,256269.0,200761.0,125646.0,111185.0,45816.0,11295.0,8300.0,5000.0,4600.0,10000.0,280000.0,0
30000.0,2,3,2,25,0,0,0,0,0,0,25366.0,27626.0,22034.0,16312.0,14614.0,0.0,5000.0,1000.0,326.0,292.0,0.0,0.0,0
180000.0,2,1,2,25,0,-1,2,-1,-1,2,7026.0,10080.0,3254.0,1443.0,7105.0,2929.0,10080.0,0.0,1443.0,7105.0,0.0,5253.0,0
360000.0,1,1,1,48,-1,-1,-1,-1,-2,-1,5518.0,2532.0,5504.0,-4.0,-4.0,881.0,2548.0,5536.0,0.0,0.0,885.0,1595.0,0
260000.0,2,1,2,33,0,0,0,0,0,0,248034.0,241535.0,174423.0,46654.0,202945.0,180891.0,11381.0,7256.0,2312.0,200128.0,7175.0,5612.0,0
200000.0,2,1,2,25,0,0,0,0,0,0,190123.0,194059.0,194464.0,76223.0,77822.0,80598.0,8487.0,5105.0,3000.0,2828.0,4073.0,1794.0,0
50000.0,2,2,1,39,0,0,0,0,0,0,30049.0,30147.0,28703.0,28918.0,29126.0,28643.0,1800.0,1500.0,1142.0,1200.0,1200.0,1200.0,0
50000.0,2,2,2,22,3,2,0,0,0,0,50953.0,49363.0,49243.0,46382.0,47261.0,48219.0,8.0,3011.0,1264.0,2000.0,1159.0,1244.0,1
270000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,9711.0,9363.0,13951.0,8938.0,15280.0,18002.0,9391.0,13999.0,8964.0,15325.0,18028.0,211.0,0
10000.0,2,2,2,22,2,0,0,0,0,0,7582.0,8502.0,9479.0,9669.0,9978.0,9928.0,1200.0,1136.0,326.0,444.0,199.0,0.0,1
390000.0,1,1,1,38,-1,-1,-1,0,0,-1,9610.0,6090.0,18119.0,15220.0,7658.0,7547.0,6090.0,18119.0,304.0,416.0,7547.0,897.0,0
350000.0,2,1,1,50,-1,-1,-1,-1,-1,-1,50376.0,20717.0,10133.0,28858.0,8693.0,9194.0,20717.0,10173.0,28858.0,8693.0,9194.0,17436.0,0
350000.0,1,1,1,40,0,0,-1,-1,0,0,63200.0,6470.0,630.0,20682.0,20902.0,16754.0,4150.0,630.0,20902.0,5000.0,2000.0,3000.0,0
300000.0,1,2,2,33,0,0,0,0,0,0,306623.0,296304.0,295855.0,201842.0,201309.0,200695.0,12000.0,11504.0,8500.0,8000.0,8000.0,11000.0,0
50000.0,1,2,2,38,0,0,0,0,0,0,42856.0,29248.0,17775.0,17833.0,18246.0,18642.0,1300.0,1600.0,650.0,700.0,700.0,700.0,0
250000.0,2,1,1,35,0,0,0,0,0,0,88132.0,81826.0,71488.0,69145.0,68680.0,70047.0,3500.0,3070.0,2372.0,2413.0,2428.0,2507.0,0
360000.0,1,1,2,33,-1,2,0,0,2,0,5971.0,5732.0,6465.0,9465.0,9290.0,4209.0,0.0,1000.0,3000.0,0.0,5000.0,3780.0,0
180000.0,2,1,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,1031.0,0.0,0
150000.0,1,4,1,41,0,0,0,0,0,0,78354.0,69250.0,69790.0,71535.0,73131.0,72502.0,2507.0,3001.0,3001.0,3013.0,3133.0,3000.0,0
250000.0,2,2,1,35,1,2,2,2,2,2,196192.0,191745.0,205681.0,200988.0,217830.0,223254.0,0.0,17000.0,0.0,20000.0,9078.0,8500.0,0
200000.0,1,3,2,29,0,0,-1,-1,-1,-1,41151.0,21132.0,482.0,482.0,462.0,446.0,1650.0,482.0,482.0,462.0,466.0,0.0,0
260000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,451.0,268.0,604.0,664.0,734.0,1076.0,268.0,604.0,664.0,734.0,1076.0,1220.0,1
150000.0,2,1,2,52,0,0,0,0,0,0,135450.0,137647.0,141046.0,143490.0,146060.0,149861.0,4771.0,4952.0,4019.0,4132.0,5037.0,3500.0,1
400000.0,2,1,2,36,-1,-1,0,-1,-1,-1,39601.0,21357.0,30689.0,2514.0,4215.0,827.0,21357.0,10689.0,2514.0,4215.0,827.0,10827.0,0
20000.0,1,2,1,32,0,0,0,0,0,0,14662.0,10305.0,11127.0,12928.0,13721.0,14492.0,1500.0,1300.0,2000.0,1000.0,1000.0,1000.0,0
90000.0,2,3,2,25,0,0,0,0,2,0,43519.0,44677.0,45868.0,47535.0,40920.0,38622.0,1861.0,2052.0,2719.0,0.0,1600.0,890.0,0
200000.0,1,3,1,34,0,0,0,0,-1,2,73494.0,82253.0,179964.0,-36.0,5654.0,804.0,10000.0,100000.0,0.0,5690.0,0.0,4421.0,0
70000.0,2,1,2,27,1,2,2,2,2,2,61401.0,62712.0,63586.0,64440.0,65761.0,67128.0,2900.0,2500.0,2500.0,2500.0,2600.0,1000.0,0
80000.0,1,2,1,49,0,0,0,0,-1,-1,5885.0,7001.0,8632.0,10316.0,316.0,2523.0,2000.0,2000.0,2000.0,316.0,2523.0,316.0,0
240000.0,1,1,2,43,0,0,0,0,0,-2,73462.0,82677.0,76248.0,79684.0,58231.0,7100.0,65361.0,30646.0,70204.0,10000.0,7100.0,8318.0,0
200000.0,2,1,2,28,-1,-1,-1,0,-1,0,339.0,5322.0,7756.0,4792.0,3107.0,17423.0,5322.0,7756.0,0.0,38700.0,16724.0,6393.0,0
270000.0,2,1,2,29,0,0,0,0,0,0,125120.0,102046.0,91426.0,93262.0,96104.0,98374.0,4000.0,2969.0,3000.0,4000.0,3500.0,3450.0,0
210000.0,2,1,1,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,1,2,2,24,-1,-1,-1,-1,-1,0,16343.0,1462.0,4326.0,6380.0,48866.0,23797.0,1462.0,4326.0,6398.0,48866.0,3500.0,2000.0,1
120000.0,1,3,1,36,-1,0,0,0,0,0,31218.0,32319.0,32687.0,32972.0,33559.0,34604.0,2000.0,1600.0,1200.0,1500.0,2000.0,1500.0,0
130000.0,2,1,1,36,2,2,2,2,0,0,65767.0,74474.0,78652.0,76790.0,78400.0,79996.0,9813.0,6000.0,0.0,3001.0,3058.0,2866.0,1
70000.0,2,3,3,34,1,2,2,2,2,2,16354.0,17295.0,16720.0,18438.0,18004.0,19546.0,1500.0,0.0,2000.0,0.0,2000.0,0.0,0
80000.0,1,2,2,24,0,0,0,0,0,0,35926.0,32813.0,22638.0,18805.0,6058.0,0.0,5041.0,4238.0,5051.0,3118.0,0.0,0.0,0
170000.0,1,1,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
300000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,920.0,1592.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,0.0,0.0,0.0,0
380000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,15019.0,4162.0,2107.0,0.0,1630.0,0.0,4472.0,2107.0,0.0,1630.0,0.0,0.0,0
110000.0,2,1,2,26,0,0,0,0,0,0,58716.0,50943.0,46942.0,47935.0,49083.0,49603.0,2500.0,2100.0,2000.0,2000.0,2500.0,2000.0,0
80000.0,2,1,2,24,0,0,0,-2,-2,-2,30985.0,44300.0,0.0,0.0,0.0,0.0,14300.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,2,2,30,0,0,0,0,0,-2,28674.0,15491.0,16299.0,16428.0,0.0,0.0,1392.0,1200.0,329.0,0.0,0.0,8644.0,0
200000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,972.0,-1.0,-1.0,299.0,299.0,293.0,0.0,0.0,300.0,300.0,294.0,0.0,0
360000.0,1,3,1,62,0,0,0,0,0,2,234825.0,242378.0,235716.0,171573.0,95455.0,91687.0,15000.0,12000.0,10000.0,10000.0,0.0,10000.0,0
170000.0,2,2,2,50,-1,-1,-1,-1,-1,-1,10072.0,2417.0,199.0,1628.0,0.0,4968.0,2417.0,199.0,1628.0,0.0,4968.0,0.0,0
500000.0,2,1,1,46,-2,-2,-1,0,0,-1,28412.0,72222.0,248807.0,179086.0,160121.0,52190.0,72234.0,248902.0,3582.0,3202.0,52190.0,53710.0,0
50000.0,2,2,2,24,0,0,0,0,0,0,16090.0,50912.0,34027.0,9568.0,9913.0,10132.0,36027.0,1807.0,1000.0,500.0,400.0,500.0,0
50000.0,1,3,1,52,2,2,2,4,3,3,37530.0,38630.0,41774.0,40806.0,41357.0,41380.0,2000.0,4086.0,0.0,1500.0,1000.0,1800.0,0
80000.0,2,3,1,26,0,0,0,0,0,0,46802.0,33357.0,32883.0,29425.0,30117.0,30492.0,1903.0,1397.0,5000.0,1300.0,1400.0,1300.0,0
50000.0,1,1,2,31,0,0,0,0,0,0,50758.0,49517.0,49528.0,44768.0,40295.0,33088.0,2501.0,2005.0,1312.0,1614.0,1706.0,0.0,0
30000.0,2,2,2,23,0,0,0,0,0,0,28420.0,27929.0,28920.0,27997.0,28378.0,29321.0,1482.0,1703.0,1001.0,1500.0,1845.0,1001.0,1
30000.0,1,2,1,41,0,0,0,0,0,0,5413.0,13938.0,8448.0,8620.0,8000.0,0.0,9200.0,1000.0,172.0,160.0,0.0,0.0,0
20000.0,1,3,2,23,1,2,0,0,0,3,14034.0,13524.0,14983.0,16197.0,18932.0,18271.0,0.0,2000.0,1780.0,3000.0,0.0,0.0,1
500000.0,1,1,2,29,0,0,0,0,0,0,499452.0,455071.0,359940.0,345238.0,274743.0,250930.0,30483.0,15773.0,10393.0,10580.0,120081.0,10996.0,0
170000.0,2,3,1,42,-1,-1,-1,-1,-1,-1,552.0,552.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,552.0,0.0,33290.0,0
20000.0,2,1,2,23,1,-1,0,0,-1,-1,0.0,342.0,1342.0,1372.0,2037.0,1068.0,342.0,1000.0,30.0,2037.0,1218.0,462.0,0
90000.0,1,3,2,50,0,0,0,0,0,0,76495.0,71616.0,60177.0,54440.0,45788.0,41874.0,3243.0,2390.0,1840.0,1690.0,1954.0,1497.0,0
230000.0,1,1,1,35,-1,-1,-2,-2,-2,-2,3454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
210000.0,2,2,2,35,0,0,0,0,0,0,209802.0,208421.0,190737.0,142271.0,137171.0,130687.0,8800.0,8023.0,4809.0,5001.0,5000.0,5000.0,0
20000.0,1,2,2,23,0,0,0,0,0,0,17728.0,18835.0,38099.0,18471.0,16408.0,17135.0,1700.0,1262.0,1244.0,595.0,1000.0,1000.0,0
60000.0,2,2,1,48,-1,-1,-1,-1,-1,-1,9015.0,14700.0,438.0,2575.0,0.0,4532.0,14700.0,438.0,2575.0,0.0,4532.0,3566.0,0
300000.0,2,2,1,29,-1,-1,-1,-1,0,-1,1825.0,2017.0,2476.0,5797.0,1542.0,1256.0,2017.0,2476.0,5797.0,0.0,1256.0,23265.0,0
50000.0,1,1,2,30,0,0,2,2,2,2,44572.0,48361.0,47192.0,50588.0,40009.0,43685.0,4500.0,0.0,4000.0,0.0,5000.0,0.0,0
